"workerid","occludeFace","occludeWheel","faceID","faceValence","faceArousal","facePath","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","EV","PE","absPE","happy","sad","anger","surprise","disgust","fear","content","disapp"
386,0,0,35,3,4,"face_3_4_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.957,51.45,-26.45,26.45,9,1,1,4,1,1,9,1
391,0,0,35,3,4,"face_3_4_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.025,51.45,-26.45,26.45,7,1,1,4,2,1,4,1
400,0,0,7,3,0,"face_3_0_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.29,51.45,-26.45,26.45,6,1,1,1,1,1,5,2
246,0,0,4,0,0,"face_0_0_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.918,47.35,-7.35,7.35,5,3,1,2,2,1,4,4
10,0,0,7,3,0,"face_3_0_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.678,60.9,29.1,29.1,8,1,1,7,1,1,7,1
338,0,0,1,-3,0,"face_-3_0_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.956,60.5,-10.5,10.5,5,2,2,5,2,2,9,6
180,0,0,4,0,0,"face_0_0_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.244,47.85,32.15,32.15,6,1,1,5,1,1,8,1
397,0,0,29,-3,4,"face_-3_4_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.57,47.35,-7.35,7.35,2,3,7,8,6,1,3,6
215,0,0,35,3,4,"face_3_4_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.354,47.85,32.15,32.15,9,1,1,6,1,1,8,1
395,0,0,7,3,0,"face_3_0_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.828,47.85,32.15,32.15,8,1,1,1,1,1,8,1
336,0,0,35,3,4,"face_3_4_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.219,60.5,-10.5,10.5,9,1,1,9,1,1,9,1
213,0,0,4,0,0,"face_0_0_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.105,60.9,29.1,29.1,1,1,5,4,6,4,2,2
407,0,0,35,3,4,"face_3_4_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.119,68.95,1.05,1.05,6,2,1,6,1,1,7,2
241,0,0,1,-3,0,"face_-3_0_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.617,57.9,2.1,2.1,7,2,1,1,1,1,4,3
211,0,0,29,-3,4,"face_-3_4_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.975,47.35,-7.35,7.35,2,5,9,7,7,1,1,9
194,0,0,32,0,4,"face_0_4_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.406,51.45,-26.45,26.45,3,2,1,6,1,1,2,5
383,0,0,9,-2,1,"face_-2_1_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.949,41.5,28.5,28.5,3,2,2,2,4,2,2,2
458,0,0,19,1,2,"face_1_2_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.115,57.9,2.1,2.1,7,1,1,4,1,1,4,3
98,0,0,19,1,2,"face_1_2_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.751,57.9,2.1,2.1,8,2,1,4,1,1,7,1
394,0,0,37,4,5,"aface_2",14,30,50,95,0.33,0.29,0.38,50,0.29,0.083,60.5,-10.5,10.5,4,2,7,6,5,2,2,2
69,0,0,37,4,5,"aface_2",16,25,60,100,0.45,0.37,0.18,25,0.45,0.039,51.45,-26.45,26.45,1,6,9,7,9,2,9,9
63,0,0,27,2,3,"face_2_3_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.876,57.9,2.1,2.1,9,1,1,9,1,1,8,1
95,0,0,37,4,5,"aface_2",1,0,30,60,0.38,0.36,0.26,0,0.38,0.877,26.4,-26.4,26.4,6,2,2,4,2,2,6,3
224,0,0,19,1,2,"face_1_2_1",1,0,30,60,0.38,0.36,0.26,0,0.38,1,26.4,-26.4,26.4,5,4,1,7,2,1,5,5
444,0,0,40,4,8,"aface_5",12,20,45,70,0.4,0.34,0.26,70,0.26,0.614,41.5,28.5,28.5,7,1,1,1,1,1,5,3
347,0,0,27,2,3,"face_2_3_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.166,57.9,2.1,2.1,7,1,1,2,1,1,7,1
424,0,0,37,4,5,"aface_2",14,30,50,95,0.33,0.29,0.38,50,0.29,0.373,60.5,-10.5,10.5,7,2,1,1,1,1,6,2
13,0,0,38,4,6,"aface_3",47,55,70,85,0.28,0.51,0.21,70,0.51,0.88,68.95,1.05,1.05,8,1,1,6,1,1,8,1
297,0,0,41,4,9,"aface_6",24,20,60,90,0.33,0.2,0.47,90,0.47,0.578,60.9,29.1,29.1,8,1,1,7,1,1,8,1
142,0,0,36,4,4,"aface_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.469,47.85,32.15,32.15,8,1,1,4,1,1,9,1
61,0,0,13,2,1,"face_2_1_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.006,60.9,29.1,29.1,6,2,1,4,1,1,5,1
56,0,0,40,4,8,"aface_5",14,30,50,95,0.33,0.29,0.38,50,0.29,0.48,60.5,-10.5,10.5,9,1,1,8,1,1,1,1
43,0,0,27,2,3,"face_2_3_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.697,60.9,29.1,29.1,9,1,1,6,1,1,9,1
351,0,0,41,4,9,"aface_6",24,20,60,90,0.33,0.2,0.47,90,0.47,0.923,60.9,29.1,29.1,6,1,1,5,1,1,5,1
33,0,0,27,2,3,"face_2_3_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.66,60.5,-10.5,10.5,6,1,1,7,1,1,1,1
192,0,0,36,4,4,"aface_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.645,47.85,32.15,32.15,8,1,1,9,1,1,8,1
189,0,0,38,4,6,"aface_3",12,20,45,70,0.4,0.34,0.26,70,0.26,0.139,41.5,28.5,28.5,8,2,1,9,1,1,8,1
92,0,0,13,2,1,"face_2_1_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.804,60.5,-10.5,10.5,5,1,1,7,1,1,5,1
273,0,0,13,2,1,"face_2_1_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.678,60.5,-10.5,10.5,6,1,1,3,1,1,6,4
259,0,0,17,-1,2,"face_-1_2_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.094,60.9,29.1,29.1,4,1,1,3,4,1,4,6
49,0,0,13,2,1,"face_2_1_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.323,26.4,-26.4,26.4,1,8,7,6,5,3,4,9
76,0,0,36,4,4,"aface_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.495,47.35,-7.35,7.35,6,4,2,3,3,1,3,7
117,0,0,37,4,5,"aface_2",41,0,40,95,0.27,0.4,0.33,40,0.4,0.134,47.35,-7.35,7.35,1,1,6,3,1,1,1,4
411,0,0,19,1,2,"face_1_2_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.395,47.85,32.15,32.15,8,2,2,7,7,4,6,5
210,0,0,9,-2,1,"face_-2_1_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.009,60.5,-10.5,10.5,6,4,3,5,7,2,2,8
413,0,0,23,-2,3,"face_-2_3_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.157,26.4,-26.4,26.4,1,5,6,1,4,1,1,6
72,0,0,39,4,7,"aface_4",14,30,50,95,0.33,0.29,0.38,50,0.29,0.161,60.5,-10.5,10.5,7,3,2,6,2,1,5,6
301,0,0,13,2,1,"face_2_1_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.028,60.9,29.1,29.1,6,1,1,2,1,1,1,4
453,0,0,39,4,7,"aface_4",32,45,60,90,0.52,0.29,0.19,60,0.29,0.02,57.9,2.1,2.1,6,2,3,6,1,1,1,1
20,0,0,38,4,6,"aface_3",14,30,50,95,0.33,0.29,0.38,50,0.29,0.549,60.5,-10.5,10.5,7,7,3,4,5,7,7,7
129,0,0,40,4,8,"aface_5",1,0,30,60,0.38,0.36,0.26,0,0.38,0.232,26.4,-26.4,26.4,1,7,8,7,7,1,1,7
16,0,0,36,4,4,"aface_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.389,47.85,32.15,32.15,8,1,1,7,1,1,9,1
226,0,0,27,2,3,"face_2_3_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.884,26.4,-26.4,26.4,1,7,7,7,7,1,1,7
307,0,0,23,-2,3,"face_-2_3_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.25,60.9,29.1,29.1,9,1,1,9,1,1,9,1
449,0,0,38,4,6,"aface_3",41,0,40,95,0.27,0.4,0.33,40,0.4,0.015,47.35,-7.35,7.35,3,4,4,5,4,1,2,3
195,0,0,41,4,9,"aface_6",41,0,40,95,0.27,0.4,0.33,40,0.4,0.764,47.35,-7.35,7.35,1,2,2,1,5,1,1,5
52,0,0,13,2,1,"face_2_1_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.372,41.5,28.5,28.5,7,1,1,3,1,1,4,1
375,0,0,19,1,2,"face_1_2_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.205,51.45,-26.45,26.45,5,1,1,5,1,1,3,1
91,0,0,38,4,6,"aface_3",32,45,60,90,0.52,0.29,0.19,60,0.29,0.138,57.9,2.1,2.1,8,1,1,5,1,1,7,1
191,0,0,38,4,6,"aface_3",1,0,30,60,0.38,0.36,0.26,0,0.38,0.542,26.4,-26.4,26.4,7,3,2,4,3,2,7,5
312,0,0,41,4,9,"aface_6",14,30,50,95,0.33,0.29,0.38,50,0.29,0.388,60.5,-10.5,10.5,6,3,1,1,1,1,5,2
101,0,0,40,4,8,"aface_5",24,20,60,90,0.33,0.2,0.47,90,0.47,0.943,60.9,29.1,29.1,5,1,1,4,1,1,2,4
164,0,0,23,-2,3,"face_-2_3_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.751,26.4,-26.4,26.4,1,9,9,8,9,1,1,9
186,0,0,40,4,8,"aface_5",24,20,60,90,0.33,0.2,0.47,90,0.47,0.698,60.9,29.1,29.1,9,1,1,2,1,1,9,1
132,0,0,40,4,8,"aface_5",12,20,45,70,0.4,0.34,0.26,70,0.26,0.484,41.5,28.5,28.5,9,1,1,7,1,1,8,1
289,0,0,38,4,6,"aface_3",47,55,70,85,0.28,0.51,0.21,70,0.51,0.635,68.95,1.05,1.05,7,1,1,8,1,1,7,1
258,0,0,36,4,4,"aface_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.391,26.4,-26.4,26.4,6,2,2,6,2,2,5,3
50,0,0,41,4,9,"aface_6",24,20,60,90,0.33,0.2,0.47,90,0.47,0.607,60.9,29.1,29.1,7,2,1,8,1,1,7,2
291,0,0,17,-1,2,"face_-1_2_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.201,51.45,-26.45,26.45,2,3,2,1,1,1,2,3
418,0,0,9,-2,1,"face_-2_1_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.962,57.9,2.1,2.1,4,4,4,2,5,1,4,6
339,0,0,41,4,9,"aface_6",16,25,60,100,0.45,0.37,0.18,25,0.45,0.158,51.45,-26.45,26.45,2,3,7,6,3,1,3,5
376,0,0,39,4,7,"aface_4",14,30,50,95,0.33,0.29,0.38,50,0.29,0.758,60.5,-10.5,10.5,3,1,3,5,4,1,1,2
392,0,0,27,2,3,"face_2_3_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.564,47.35,-7.35,7.35,8,1,1,6,1,1,7,1
264,0,0,23,-2,3,"face_-2_3_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.413,68.95,1.05,1.05,6,2,2,8,2,1,6,3
38,0,0,39,4,7,"aface_4",16,25,60,100,0.45,0.37,0.18,25,0.45,0.776,51.45,-26.45,26.45,7,2,2,7,1,1,5,2
366,0,0,38,4,6,"aface_3",16,25,60,100,0.45,0.37,0.18,25,0.45,0.662,51.45,-26.45,26.45,3,4,5,6,4,1,4,4
455,0,0,37,4,5,"aface_2",1,0,30,60,0.38,0.36,0.26,0,0.38,0.685,26.4,-26.4,26.4,2,3,7,4,6,1,1,6
84,0,0,13,2,1,"face_2_1_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.464,47.35,-7.35,7.35,8,1,1,7,1,1,8,1
335,0,0,9,-2,1,"face_-2_1_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.644,57.9,2.1,2.1,3,3,7,1,6,1,3,7
141,0,0,27,2,3,"face_2_3_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.33,51.45,-26.45,26.45,7,2,2,6,1,1,7,5
9,0,0,23,-2,3,"face_-2_3_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.412,47.35,-7.35,7.35,3,4,4,5,4,2,4,7
7,0,0,23,-2,3,"face_-2_3_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.586,57.9,2.1,2.1,1,3,2,1,1,1,1,7
245,0,0,36,4,4,"aface_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.089,26.4,-26.4,26.4,2,7,2,2,2,2,2,7
365,0,0,17,-1,2,"face_-1_2_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.725,47.35,-7.35,7.35,7,2,2,7,2,2,6,3
154,0,0,36,4,4,"aface_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.47,51.45,-26.45,26.45,4,6,3,5,3,1,2,6
240,0,0,38,4,6,"aface_3",16,25,60,100,0.45,0.37,0.18,25,0.45,0.851,51.45,-26.45,26.45,3,2,2,6,5,1,3,7
86,0,0,19,1,2,"face_1_2_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.979,47.35,-7.35,7.35,7,1,1,8,1,1,8,1
341,0,0,38,4,6,"aface_3",1,0,30,60,0.38,0.36,0.26,0,0.38,0.517,26.4,-26.4,26.4,1,2,7,2,7,1,1,7
367,0,0,36,4,4,"aface_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.824,41.5,28.5,28.5,7,2,2,7,2,2,2,2
304,0,0,39,4,7,"aface_4",1,0,30,60,0.38,0.36,0.26,0,0.38,0.898,26.4,-26.4,26.4,1,6,3,2,2,1,1,5
364,0,0,23,-2,3,"face_-2_3_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.146,47.35,-7.35,7.35,8,1,1,6,1,1,8,1
412,0,0,41,4,9,"aface_6",47,55,70,85,0.28,0.51,0.21,70,0.51,0.002,68.95,1.05,1.05,6,1,1,1,1,1,5,1
328,0,0,17,-1,2,"face_-1_2_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.851,60.9,29.1,29.1,9,1,1,1,1,1,7,1
31,0,0,13,2,1,"face_2_1_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.414,26.4,-26.4,26.4,1,9,9,1,9,3,1,9
160,0,0,13,2,1,"face_2_1_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.785,41.5,28.5,28.5,9,1,1,5,1,1,9,1
36,0,0,37,4,5,"aface_2",1,0,30,60,0.38,0.36,0.26,0,0.38,0.546,26.4,-26.4,26.4,5,5,1,1,1,1,5,6
323,0,0,38,4,6,"aface_3",47,55,70,85,0.28,0.51,0.21,70,0.51,0.326,68.95,1.05,1.05,7,1,1,5,1,1,4,1
25,0,0,27,2,3,"face_2_3_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.616,60.5,-10.5,10.5,7,1,1,6,1,1,7,1
443,0,0,17,-1,2,"face_-1_2_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.105,60.5,-10.5,10.5,3,1,3,5,7,1,1,8
119,0,0,9,-2,1,"face_-2_1_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.147,26.4,-26.4,26.4,3,6,6,7,6,1,2,8
256,0,0,9,-2,1,"face_-2_1_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.59,60.9,29.1,29.1,6,1,1,2,1,1,3,1
15,0,0,9,-2,1,"face_-2_1_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.205,47.85,32.15,32.15,2,4,7,3,8,2,1,9
93,0,0,27,2,3,"face_2_3_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.44,51.45,-26.45,26.45,7,5,4,7,2,2,8,4
342,0,0,36,4,4,"aface_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.213,41.5,28.5,28.5,7,1,1,5,1,1,6,1
109,0,0,39,4,7,"aface_4",47,55,70,85,0.28,0.51,0.21,70,0.51,0.392,68.95,1.05,1.05,8,1,1,5,2,1,7,5
81,0,0,17,-1,2,"face_-1_2_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.861,60.5,-10.5,10.5,7,2,2,7,1,1,8,3
158,0,0,13,2,1,"face_2_1_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.584,47.35,-7.35,7.35,7,1,1,4,1,1,4,1
120,0,0,39,4,7,"aface_4",1,0,30,60,0.38,0.36,0.26,0,0.38,0.108,26.4,-26.4,26.4,1,7,2,2,7,1,1,9
310,0,0,17,-1,2,"face_-1_2_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.37,68.95,1.05,1.05,5,2,4,4,5,3,2,5
135,0,0,41,4,9,"aface_6",47,55,70,85,0.28,0.51,0.21,70,0.51,0.355,68.95,1.05,1.05,6,1,1,6,1,1,7,3
353,0,0,23,-2,3,"face_-2_3_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.993,60.9,29.1,29.1,3,7,4,4,6,1,3,6
293,0,0,40,4,8,"aface_5",16,25,60,100,0.45,0.37,0.18,25,0.45,0.465,51.45,-26.45,26.45,4,1,1,1,1,1,2,2
144,0,0,27,2,3,"face_2_3_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.685,68.95,1.05,1.05,9,1,1,3,1,1,6,1
459,0,0,37,4,5,"aface_2",41,0,40,95,0.27,0.4,0.33,40,0.4,0.037,47.35,-7.35,7.35,2,3,6,2,5,1,1,5
318,0,0,27,2,3,"face_2_3_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.24,41.5,28.5,28.5,9,1,1,9,1,1,1,1
149,0,0,1,-3,0,"face_-3_0_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.764,57.9,2.1,2.1,4,3,1,1,1,1,7,4
251,0,0,1,-3,0,"face_-3_0_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.291,68.95,1.05,1.05,2,6,8,2,8,7,1,9
372,0,0,4,0,0,"face_0_0_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.803,70.2,-20.2,20.2,3,1,1,1,1,1,8,2
317,0,0,1,-3,0,"face_-3_0_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.811,47.35,-7.35,7.35,4,6,4,3,5,1,4,6
74,0,0,35,3,4,"face_3_4_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.419,68.95,1.05,1.05,7,1,1,7,1,1,7,1
55,0,0,35,3,4,"face_3_4_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.08,41.5,28.5,28.5,8,1,1,6,1,1,6,1
426,0,0,35,3,4,"face_3_4_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.518,51.45,-26.45,26.45,7,1,1,7,1,1,5,1
53,0,0,4,0,0,"face_0_0_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.793,41.5,28.5,28.5,5,1,1,6,1,1,6,2
398,0,0,4,0,0,"face_0_0_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.136,47.35,-7.35,7.35,5,2,1,2,2,2,3,5
169,0,0,7,3,0,"face_3_0_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.378,51.45,-26.45,26.45,3,1,1,2,1,2,2,2
172,0,0,7,3,0,"face_3_0_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.313,68.95,1.05,1.05,8,1,1,5,1,1,7,1
115,0,0,7,3,0,"face_3_0_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.964,57.9,2.1,2.1,6,1,1,3,1,1,4,1
157,0,0,7,3,0,"face_3_0_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.678,68.95,1.05,1.05,6,1,1,2,1,1,1,1
39,0,0,7,3,0,"face_3_0_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.545,47.35,-7.35,7.35,7,1,1,2,1,1,8,1
427,0,0,32,0,4,"face_0_4_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.807,57.9,2.1,2.1,6,1,1,9,1,1,6,1
457,0,0,4,0,0,"face_0_0_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.379,68.95,1.05,1.05,6,1,1,6,1,1,7,5
249,0,0,7,3,0,"face_3_0_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.163,26.4,-26.4,26.4,4,4,1,1,1,1,1,1
174,0,0,32,0,4,"face_0_4_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.796,68.95,1.05,1.05,3,6,4,5,4,2,1,8
441,0,0,35,3,4,"face_3_4_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.305,47.35,-7.35,7.35,7,2,2,6,1,1,7,1
59,0,0,7,3,0,"face_3_0_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.69,60.9,29.1,29.1,7,1,1,2,1,1,9,1
140,0,0,1,-3,0,"face_-3_0_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.195,51.45,-26.45,26.45,5,2,3,3,3,1,3,3
99,0,0,7,3,0,"face_3_0_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.77,57.9,2.1,2.1,6,1,1,1,1,1,6,1
147,0,0,35,3,4,"face_3_4_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.221,60.9,29.1,29.1,8,1,1,7,1,1,7,1
286,0,0,4,0,0,"face_0_0_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.645,68.95,1.05,1.05,7,1,1,7,1,1,1,1
122,0,0,32,0,4,"face_0_4_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.762,26.4,-26.4,26.4,2,7,3,9,1,1,7,2
202,0,0,7,3,0,"face_3_0_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.901,68.95,1.05,1.05,8,1,1,5,1,1,8,1
279,0,0,32,0,4,"face_0_4_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.358,51.45,-26.45,26.45,2,4,5,7,4,2,2,7
121,0,0,32,0,4,"face_0_4_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.526,41.5,28.5,28.5,9,1,1,9,1,1,8,1
239,0,0,35,3,4,"face_3_4_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.339,47.85,32.15,32.15,9,1,1,9,1,1,9,1
204,0,0,1,-3,0,"face_-3_0_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.815,47.35,-7.35,7.35,1,1,1,1,1,1,1,1
354,0,0,29,-3,4,"face_-3_4_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.113,60.9,29.1,29.1,3,2,6,8,6,6,6,3
108,0,0,1,-3,0,"face_-3_0_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.399,47.85,32.15,32.15,2,2,8,4,3,3,3,6
80,0,0,7,3,0,"face_3_0_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.346,68.95,1.05,1.05,8,1,1,1,1,1,6,1
433,0,0,1,-3,0,"face_-3_0_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.377,47.35,-7.35,7.35,1,7,3,1,1,1,1,8
67,0,0,1,-3,0,"face_-3_0_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.443,70.2,-20.2,20.2,3,1,1,2,1,1,1,1
11,0,0,1,-3,0,"face_-3_0_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.575,47.35,-7.35,7.35,3,7,7,1,8,1,3,9
148,0,0,4,0,0,"face_0_0_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.574,47.35,-7.35,7.35,4,5,5,3,1,1,1,1
219,0,0,7,3,0,"face_3_0_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.194,51.45,-26.45,26.45,5,1,1,4,1,1,6,1
403,0,0,32,0,4,"face_0_4_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.171,57.9,2.1,2.1,7,3,1,7,1,1,4,5
303,0,0,35,3,4,"face_3_4_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.281,68.95,1.05,1.05,9,1,1,9,1,1,9,1
171,0,0,29,-3,4,"face_-3_4_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.181,68.95,1.05,1.05,1,2,2,3,4,1,3,3
391,0,0,35,3,4,"face_3_4_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.543,57.9,2.1,2.1,6,1,1,1,1,1,5,1
82,0,0,32,0,4,"face_0_4_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.963,26.4,-26.4,26.4,1,7,3,9,3,1,2,7
327,0,0,4,0,0,"face_0_0_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.05,47.35,-7.35,7.35,6,6,6,6,6,6,6,6
10,0,0,1,-3,0,"face_-3_0_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.698,68.95,1.05,1.05,3,1,1,1,1,1,6,1
338,0,0,35,3,4,"face_3_4_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.349,57.9,2.1,2.1,9,1,1,7,1,1,9,1
397,0,0,4,0,0,"face_0_0_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.144,51.45,-26.45,26.45,2,1,4,2,2,1,6,3
124,0,0,32,0,4,"face_0_4_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.878,60.9,29.1,29.1,8,1,1,9,1,1,8,1
215,0,0,1,-3,0,"face_-3_0_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.817,70.2,-20.2,20.2,4,2,5,1,4,1,2,8
395,0,0,35,3,4,"face_3_4_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.85,47.35,-7.35,7.35,9,1,1,3,1,1,9,1
254,0,0,29,-3,4,"face_-3_4_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.716,60.9,29.1,29.1,1,1,6,1,1,1,1,1
105,0,0,29,-3,4,"face_-3_4_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.245,68.95,1.05,1.05,1,1,7,5,4,3,1,3
51,0,0,29,-3,4,"face_-3_4_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.428,51.45,-26.45,26.45,1,7,9,5,9,8,1,8
241,0,0,29,-3,4,"face_-3_4_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.446,47.35,-7.35,7.35,3,2,6,6,6,1,2,6
14,0,0,29,-3,4,"face_-3_4_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.816,51.45,-26.45,26.45,2,6,6,5,6,1,2,2
268,0,0,36,4,4,"aface_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.531,47.85,32.15,32.15,8,1,1,4,1,1,4,1
96,0,0,38,4,6,"aface_3",16,25,60,100,0.45,0.37,0.18,25,0.45,0.348,51.45,-26.45,26.45,6,2,4,6,2,2,5,5
373,0,0,23,-2,3,"face_-2_3_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.517,70.2,-20.2,20.2,4,6,2,6,2,2,4,8
5,0,0,23,-2,3,"face_-2_3_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.452,26.4,-26.4,26.4,1,7,8,7,8,1,1,9
442,0,0,27,2,3,"face_2_3_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.276,70.2,-20.2,20.2,7,1,1,4,1,1,6,2
