"workerid","occludeFace","occludeWheel","faceID","faceValence","faceArousal","facePath","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","EV","PE","absPE","happy","sad","anger","surprise","disgust","fear","content","disapp"
79,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.841,57.9,2.1,2.1,6,1,1,1,1,1,4,4
282,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.163,57.9,2.1,2.1,6,1,1,4,1,1,7,3
254,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.824,47.35,-7.35,7.35,3,1,1,1,1,1,3,1
105,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.358,51.45,-26.45,26.45,2,1,1,2,2,1,1,5
151,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.175,41.5,28.5,28.5,7,1,1,7,1,1,1,1
57,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.533,47.35,-7.35,7.35,5,1,1,5,1,1,5,1
220,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.861,60.5,-10.5,10.5,7,1,1,5,1,1,5,6
268,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.27,26.4,-26.4,26.4,2,7,4,4,4,3,2,5
96,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.434,41.5,28.5,28.5,7,2,2,7,2,2,7,2
404,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.738,57.9,2.1,2.1,8,2,2,5,2,2,8,2
5,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.373,60.5,-10.5,10.5,5,3,1,3,1,1,5,4
248,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.157,60.5,-10.5,10.5,7,1,1,1,1,1,3,2
111,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.761,26.4,-26.4,26.4,1,8,2,4,1,1,1,9
359,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.7,51.45,-26.45,26.45,5,5,2,3,3,1,3,3
250,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.807,60.9,29.1,29.1,8,1,1,8,1,1,7,1
388,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.177,47.85,32.15,32.15,9,1,1,8,1,1,9,1
97,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.989,41.5,28.5,28.5,9,1,1,9,1,1,9,1
209,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.687,26.4,-26.4,26.4,1,7,6,6,6,1,1,8
143,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.734,47.85,32.15,32.15,8,1,1,8,1,1,7,1
230,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.631,41.5,28.5,28.5,9,1,1,6,1,1,9,1
308,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.809,68.95,1.05,1.05,9,1,1,5,1,1,7,1
223,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.152,60.5,-10.5,10.5,9,1,1,8,2,1,8,5
432,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.072,57.9,2.1,2.1,6,2,1,5,1,1,6,4
402,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.719,51.45,-26.45,26.45,5,4,2,4,1,1,7,6
238,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.057,57.9,2.1,2.1,7,1,1,6,2,2,7,2
381,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.537,47.85,32.15,32.15,9,1,1,7,1,1,1,1
34,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.72,47.85,32.15,32.15,1,9,9,9,9,1,1,9
255,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.299,51.45,-26.45,26.45,2,8,8,4,2,2,2,7
276,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.373,47.85,32.15,32.15,9,1,1,9,1,1,9,1
200,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.398,51.45,-26.45,26.45,3,3,1,6,1,1,3,7
44,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.11,41.5,28.5,28.5,9,1,1,8,1,1,9,1
114,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.812,57.9,2.1,2.1,7,6,1,8,1,1,8,7
222,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.459,51.45,-26.45,26.45,5,2,1,6,1,1,5,4
145,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.999,68.95,1.05,1.05,7,2,2,4,4,2,5,4
446,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.123,60.5,-10.5,10.5,6,2,1,4,1,1,7,4
267,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.023,51.45,-26.45,26.45,3,2,2,5,2,1,3,1
87,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.073,60.5,-10.5,10.5,6,4,3,2,4,1,2,8
45,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.039,47.35,-7.35,7.35,8,2,1,6,3,1,7,3
112,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.602,47.85,32.15,32.15,7,1,1,7,1,1,7,1
445,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.197,68.95,1.05,1.05,8,2,2,5,1,1,6,1
333,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.187,60.9,29.1,29.1,9,1,1,7,1,1,7,1
113,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.018,60.5,-10.5,10.5,3,1,1,6,1,1,8,3
350,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.559,51.45,-26.45,26.45,2,7,7,4,6,1,3,8
188,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.025,60.9,29.1,29.1,9,1,1,3,1,1,6,1
357,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.586,51.45,-26.45,26.45,5,5,3,2,1,1,2,6
70,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.2,51.45,-26.45,26.45,5,4,3,5,3,2,4,6
345,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.213,60.9,29.1,29.1,9,1,1,4,1,1,9,1
78,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.551,47.35,-7.35,7.35,4,1,1,3,1,1,4,4
54,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.306,51.45,-26.45,26.45,6,5,4,3,4,1,2,7
409,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.288,26.4,-26.4,26.4,1,4,3,1,3,1,1,9
266,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.939,68.95,1.05,1.05,8,1,1,1,1,1,8,1
40,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.144,47.85,32.15,32.15,9,1,1,8,1,1,5,1
451,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.708,51.45,-26.45,26.45,3,7,5,5,4,1,4,6
253,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.259,47.35,-7.35,7.35,5,6,2,5,4,1,4,6
278,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.574,41.5,28.5,28.5,8,1,1,8,1,1,6,1
277,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.835,41.5,28.5,28.5,9,1,1,8,1,1,8,1
324,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.224,51.45,-26.45,26.45,3,5,2,1,2,2,7,5
48,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.892,60.9,29.1,29.1,6,2,2,5,4,2,6,5
85,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.052,60.9,29.1,29.1,8,2,2,5,2,2,6,2
21,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.838,51.45,-26.45,26.45,3,7,1,6,2,1,4,3
153,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.995,41.5,28.5,28.5,8,1,1,7,1,1,8,1
390,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.341,41.5,28.5,28.5,9,1,1,9,1,1,8,1
136,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.833,51.45,-26.45,26.45,5,3,1,5,1,1,6,1
305,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.315,47.85,32.15,32.15,9,1,1,8,1,1,2,1
94,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.535,26.4,-26.4,26.4,1,9,4,1,6,1,1,9
456,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.864,68.95,1.05,1.05,8,1,1,7,1,1,8,1
116,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.449,57.9,2.1,2.1,6,2,1,4,1,1,5,5
32,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.759,57.9,2.1,2.1,5,3,1,5,2,1,5,5
62,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.136,57.9,2.1,2.1,5,1,2,4,3,1,6,3
42,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.111,60.5,-10.5,10.5,4,1,1,2,1,1,3,3
107,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.312,41.5,28.5,28.5,9,1,1,9,1,5,9,1
422,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.328,47.35,-7.35,7.35,7,1,1,1,1,1,8,3
374,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.353,60.9,29.1,29.1,8,1,1,6,1,1,9,1
370,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.241,41.5,28.5,28.5,8,1,1,7,1,1,7,1
23,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.996,60.9,29.1,29.1,3,3,3,4,3,3,3,3
128,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.12,47.85,32.15,32.15,9,1,1,9,1,1,1,1
269,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.09,51.45,-26.45,26.45,1,6,4,2,5,1,1,7
37,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.173,47.85,32.15,32.15,9,1,1,9,1,1,9,1
315,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.315,60.5,-10.5,10.5,5,1,1,2,1,1,2,1
242,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.623,47.85,32.15,32.15,9,1,1,9,1,1,9,1
162,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.923,60.5,-10.5,10.5,7,3,1,4,1,1,6,6
244,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.663,41.5,28.5,28.5,9,1,1,7,1,2,6,1
41,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.523,26.4,-26.4,26.4,1,6,8,3,9,2,1,9
379,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.272,51.45,-26.45,26.45,5,1,2,3,4,1,6,9
125,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.141,60.5,-10.5,10.5,4,2,5,4,4,5,4,3
66,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.385,60.5,-10.5,10.5,8,1,1,9,1,1,8,1
152,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.284,47.35,-7.35,7.35,6,2,1,2,2,1,1,5
287,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.316,60.9,29.1,29.1,9,1,1,9,1,1,9,1
435,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.384,60.5,-10.5,10.5,6,3,3,6,3,3,7,3
352,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.71,68.95,1.05,1.05,9,1,1,3,1,1,9,1
262,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.514,47.35,-7.35,7.35,7,1,1,6,1,1,7,4
421,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.044,51.45,-26.45,26.45,5,3,1,3,1,1,3,6
8,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.535,57.9,2.1,2.1,4,1,1,5,1,1,5,1
89,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.605,68.95,1.05,1.05,9,1,1,7,1,1,7,2
126,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.918,41.5,28.5,28.5,9,1,1,5,1,1,9,1
454,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.1,41.5,28.5,28.5,9,1,1,8,1,1,9,1
343,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.438,60.9,29.1,29.1,7,1,1,5,1,1,4,1
26,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.165,47.85,32.15,32.15,9,1,1,9,1,1,9,1
118,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.95,41.5,28.5,28.5,9,1,1,9,1,1,9,1
464,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.939,60.9,29.1,29.1,9,1,1,9,1,1,8,1
349,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.835,26.4,-26.4,26.4,1,9,8,6,7,4,2,7
178,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.366,26.4,-26.4,26.4,1,1,1,1,1,1,1,1
47,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.997,41.5,28.5,28.5,1,3,3,6,2,1,1,5
4,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.279,26.4,-26.4,26.4,1,7,2,2,4,2,1,9
314,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.86,60.9,29.1,29.1,9,1,1,8,1,1,8,1
316,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.5,60.9,29.1,29.1,7,3,2,5,3,1,7,4
71,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.89,57.9,2.1,2.1,7,2,2,6,1,1,9,2
233,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.719,51.45,-26.45,26.45,4,3,2,1,3,2,3,6
134,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.287,60.5,-10.5,10.5,7,1,1,7,1,1,6,3
320,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.913,26.4,-26.4,26.4,1,9,6,8,8,1,1,9
425,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.348,68.95,1.05,1.05,6,2,1,2,1,1,7,3
371,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.609,47.85,32.15,32.15,9,1,1,8,1,1,8,1
183,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.048,47.35,-7.35,7.35,6,1,1,1,1,1,6,1
201,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.097,70.2,-20.2,20.2,5,7,6,7,7,1,2,8
428,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.088,26.4,-26.4,26.4,2,5,4,4,7,2,2,8
334,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.809,47.35,-7.35,7.35,7,2,2,5,1,1,5,3
235,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.69,68.95,1.05,1.05,9,1,1,9,1,1,8,1
127,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.225,47.85,32.15,32.15,9,1,1,9,1,1,9,1
438,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.479,68.95,1.05,1.05,6,1,1,2,1,1,8,2
155,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.968,47.85,32.15,32.15,9,1,1,9,1,1,9,1
133,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.212,41.5,28.5,28.5,9,1,1,7,1,1,4,1
193,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.121,68.95,1.05,1.05,7,2,1,6,1,1,7,4
419,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.568,26.4,-26.4,26.4,1,9,6,4,6,1,1,6
24,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.624,60.9,29.1,29.1,8,1,1,4,2,2,3,1
436,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.336,51.45,-26.45,26.45,6,2,2,6,2,1,6,4
406,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.091,60.9,29.1,29.1,9,1,1,7,1,1,9,1
60,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.031,68.95,1.05,1.05,8,1,1,8,1,1,6,3
156,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.493,60.9,29.1,29.1,9,1,1,9,1,1,6,1
18,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.866,68.95,1.05,1.05,8,1,1,8,1,1,1,1
361,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.548,47.85,32.15,32.15,9,1,1,9,1,1,9,1
415,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.024,47.35,-7.35,7.35,5,2,1,4,1,1,4,2
137,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.534,47.35,-7.35,7.35,7,5,8,8,6,9,8,8
362,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.419,47.85,32.15,32.15,5,2,1,4,2,2,4,1
12,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.573,26.4,-26.4,26.4,1,7,7,3,6,1,1,8
231,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.637,60.9,29.1,29.1,9,1,1,1,1,1,9,1
190,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.813,70.2,-20.2,20.2,7,2,2,2,3,1,8,3
431,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.665,57.9,2.1,2.1,6,3,3,1,1,1,5,3
414,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.586,60.9,29.1,29.1,9,1,1,5,1,1,5,2
19,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.385,41.5,28.5,28.5,8,1,1,7,1,1,9,1
296,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.329,70.2,-20.2,20.2,6,2,1,1,1,1,5,6
275,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.337,70.2,-20.2,20.2,6,1,1,3,2,2,5,4
58,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.831,41.5,28.5,28.5,8,1,1,7,1,1,7,1
206,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.105,47.35,-7.35,7.35,6,1,1,5,1,1,1,1
237,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.283,47.35,-7.35,7.35,8,1,1,5,1,1,6,1
150,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.511,26.4,-26.4,26.4,2,7,3,6,5,1,3,8
311,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.853,68.95,1.05,1.05,1,8,7,5,7,6,1,9
283,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.369,68.95,1.05,1.05,8,1,1,8,1,1,4,2
440,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.186,47.85,32.15,32.15,9,1,1,8,1,1,9,1
27,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.795,68.95,1.05,1.05,8,1,1,3,1,1,9,1
146,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.648,60.9,29.1,29.1,9,1,1,9,1,1,9,1
408,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.965,47.35,-7.35,7.35,5,2,1,3,1,1,5,6
380,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.291,47.85,32.15,32.15,9,1,1,9,1,1,9,1
65,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.898,70.2,-20.2,20.2,5,5,4,5,5,4,4,4
382,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.019,70.2,-20.2,20.2,5,3,1,2,2,2,6,4
434,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.203,70.2,-20.2,20.2,1,8,6,5,8,1,1,9
205,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.802,41.5,28.5,28.5,9,1,1,7,1,1,4,1
185,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.167,47.85,32.15,32.15,9,1,1,9,1,1,1,1
216,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.041,47.85,32.15,32.15,8,1,1,6,1,1,6,1
104,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.078,51.45,-26.45,26.45,3,5,5,1,5,3,2,4
83,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.896,68.95,1.05,1.05,5,2,1,4,2,2,5,4
123,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.823,47.35,-7.35,7.35,5,4,5,5,5,5,5,4
465,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.221,26.4,-26.4,26.4,1,9,3,6,4,3,1,9
274,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.753,60.9,29.1,29.1,6,2,2,3,1,1,7,3
234,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.097,57.9,2.1,2.1,8,1,1,6,1,1,6,1
79,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.054,68.95,1.05,1.05,5,1,1,1,1,1,3,4
386,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.507,60.9,29.1,29.1,9,1,1,9,1,1,9,1
271,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.795,26.4,-26.4,26.4,1,8,7,4,7,1,2,7
400,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.2,57.9,2.1,2.1,6,2,1,4,1,1,5,2
461,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.531,26.4,-26.4,26.4,1,1,7,6,7,4,1,8
180,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.639,41.5,28.5,28.5,8,1,1,6,1,1,6,1
336,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.094,41.5,28.5,28.5,9,1,1,5,1,1,9,1
282,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.312,26.4,-26.4,26.4,1,9,8,6,9,1,1,9
416,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.849,57.9,2.1,2.1,5,2,1,2,1,1,7,3
448,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.648,70.2,-20.2,20.2,6,3,3,5,3,3,3,3
138,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.79,68.95,1.05,1.05,6,1,3,4,1,1,5,2
211,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.242,60.9,29.1,29.1,9,1,1,6,1,1,9,1
194,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.671,26.4,-26.4,26.4,1,7,2,4,2,1,1,9
220,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.32,47.85,32.15,32.15,9,1,1,9,1,1,9,1
203,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.398,26.4,-26.4,26.4,2,5,3,6,1,1,5,8
463,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.289,51.45,-26.45,26.45,4,2,3,1,5,1,2,9
404,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.379,60.9,29.1,29.1,9,1,1,7,2,1,8,2
