"workerid","occludeUtterance","occludeWheel","utteranceID","utterance","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","EV","PE","absPE","happy","sad","anger","surprise","disgust","fear","content","disapp"
36,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.173,51.45,-26.45,26.45,3,5,1,5,2,1,4,8
38,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.583,60.5,-10.5,10.5,6,2,1,2,1,1,7,5
122,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.066,68.95,1.05,1.05,8,1,1,3,1,4,8,1
86,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.438,26.4,-26.4,26.4,1,7,7,3,6,2,1,9
58,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.56,47.35,-7.35,7.35,5,5,5,2,4,2,5,4
61,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.888,57.9,2.1,2.1,8,1,1,4,1,1,8,1
126,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.589,26.4,-26.4,26.4,1,7,6,4,7,2,1,9
109,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.671,68.95,1.05,1.05,6,5,2,3,3,2,6,5
47,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.771,41.5,28.5,28.5,8,1,1,6,1,1,8,2
142,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.012,51.45,-26.45,26.45,1,7,1,8,1,1,1,7
59,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.423,26.4,-26.4,26.4,1,4,8,6,3,1,1,9
149,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.728,70.2,-20.2,20.2,2,4,3,6,6,1,1,8
124,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.745,60.9,29.1,29.1,6,1,1,4,1,1,5,1
105,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.051,51.45,-26.45,26.45,4,3,1,5,2,1,3,6
112,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.261,41.5,28.5,28.5,2,7,6,7,7,5,2,8
138,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.812,68.95,1.05,1.05,7,2,1,2,1,1,6,2
95,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.36,57.9,2.1,2.1,8,2,2,7,2,2,6,1
140,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.898,57.9,2.1,2.1,7,2,1,6,2,1,7,4
83,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.088,51.45,-26.45,26.45,5,3,2,3,5,1,1,4
62,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.655,68.95,1.05,1.05,9,1,1,1,1,1,7,1
19,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.441,47.35,-7.35,7.35,5,1,2,4,6,1,7,3
134,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.102,26.4,-26.4,26.4,1,9,9,9,9,9,9,1
33,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.707,70.2,-20.2,20.2,3,4,4,2,2,1,3,4
150,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.344,60.9,29.1,29.1,6,1,1,4,1,1,7,1
28,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.734,68.95,1.05,1.05,7,2,2,5,2,1,7,1
40,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.711,47.35,-7.35,7.35,7,2,2,9,3,3,9,3
51,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.012,41.5,28.5,28.5,9,1,1,9,1,1,9,1
146,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.854,47.35,-7.35,7.35,5,4,3,3,3,3,4,3
71,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.895,60.5,-10.5,10.5,9,4,2,7,3,2,6,7
94,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.973,51.45,-26.45,26.45,3,7,1,1,1,1,4,7
141,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.599,57.9,2.1,2.1,6,1,1,4,1,1,4,4
53,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.782,57.9,2.1,2.1,7,1,1,5,1,1,8,2
108,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.943,51.45,-26.45,26.45,3,3,2,2,4,2,2,5
90,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.667,47.35,-7.35,7.35,5,1,1,1,1,1,4,6
23,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.366,60.5,-10.5,10.5,6,2,1,4,2,2,6,4
114,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.901,70.2,-20.2,20.2,4,5,1,3,5,1,4,7
132,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.006,57.9,2.1,2.1,5,2,2,3,2,1,5,4
69,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.165,47.35,-7.35,7.35,5,2,1,1,1,1,6,5
54,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.948,68.95,1.05,1.05,6,4,4,3,1,1,4,5
32,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.851,51.45,-26.45,26.45,3,6,2,7,3,1,2,8
80,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.965,47.35,-7.35,7.35,4,2,1,4,1,1,4,4
88,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.258,60.9,29.1,29.1,7,1,1,5,1,1,8,1
63,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.562,47.35,-7.35,7.35,5,2,1,4,7,1,6,4
46,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.376,70.2,-20.2,20.2,3,5,5,6,6,1,1,9
42,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.266,60.5,-10.5,10.5,6,5,1,7,5,1,3,9
50,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.929,68.95,1.05,1.05,8,1,1,5,1,1,8,2
131,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.086,70.2,-20.2,20.2,2,6,7,7,8,1,3,8
57,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.578,57.9,2.1,2.1,4,2,2,2,2,1,5,4
38,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.523,47.35,-7.35,7.35,6,2,1,1,1,1,6,7
122,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.198,60.5,-10.5,10.5,6,3,2,4,3,5,7,2
84,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.41,60.9,29.1,29.1,9,1,1,1,1,1,1,5
17,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.685,47.35,-7.35,7.35,5,4,2,2,4,1,1,7
130,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.68,60.5,-10.5,10.5,6,5,5,6,7,1,5,8
98,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.889,68.95,1.05,1.05,9,1,1,8,1,1,9,1
9,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.154,57.9,2.1,2.1,4,1,1,3,1,1,6,1
5,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.748,60.5,-10.5,10.5,5,3,3,5,1,1,6,4
26,1,0,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.716,60.9,29.1,29.1,9,1,1,7,1,3,8,1
76,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.11,68.95,1.05,1.05,9,1,1,5,1,1,9,1
109,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.384,26.4,-26.4,26.4,1,9,7,5,8,2,1,9
93,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.214,60.5,-10.5,10.5,7,1,1,7,1,1,7,1
43,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.993,47.35,-7.35,7.35,8,7,6,6,6,6,5,4
144,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.315,70.2,-20.2,20.2,5,1,2,4,2,1,3,3
149,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.364,60.5,-10.5,10.5,4,3,3,2,1,1,4,5
16,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.236,51.45,-26.45,26.45,4,2,2,3,3,2,5,5
87,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.012,47.35,-7.35,7.35,4,2,1,1,1,1,1,3
110,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.425,47.35,-7.35,7.35,5,4,4,2,3,1,5,4
67,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.012,68.95,1.05,1.05,5,3,1,3,1,1,3,3
140,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.595,47.85,32.15,32.15,9,1,1,8,1,1,9,1
147,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.955,60.5,-10.5,10.5,5,3,2,4,2,1,7,2
83,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.022,57.9,2.1,2.1,6,2,1,5,1,1,6,1
150,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.486,47.35,-7.35,7.35,3,1,1,2,1,1,4,4
34,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.208,60.5,-10.5,10.5,6,1,1,6,1,1,6,2
22,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.134,47.35,-7.35,7.35,6,1,1,4,1,1,6,4
40,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.344,51.45,-26.45,26.45,8,2,2,8,1,1,8,1
148,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.52,26.4,-26.4,26.4,3,7,5,5,4,5,6,7
51,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.777,60.5,-10.5,10.5,7,2,1,7,1,1,8,2
120,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.78,47.85,32.15,32.15,6,4,5,5,1,1,1,1
146,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.526,51.45,-26.45,26.45,3,6,3,3,6,3,3,7
141,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.443,70.2,-20.2,20.2,5,4,3,2,3,1,4,6
107,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.044,70.2,-20.2,20.2,1,9,9,8,8,1,1,9
77,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.85,68.95,1.05,1.05,7,2,1,2,1,1,6,1
55,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.183,47.85,32.15,32.15,9,1,1,8,1,1,9,1
31,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.524,51.45,-26.45,26.45,3,7,7,6,7,5,3,7
72,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.234,70.2,-20.2,20.2,5,3,1,3,1,1,3,8
49,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.107,60.5,-10.5,10.5,7,2,2,5,2,2,7,2
90,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.262,51.45,-26.45,26.45,4,3,1,4,1,1,3,5
101,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.536,60.5,-10.5,10.5,6,1,1,2,1,1,2,5
54,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.703,60.5,-10.5,10.5,4,3,3,3,1,1,3,5
56,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.158,68.95,1.05,1.05,8,2,2,1,1,1,7,2
135,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.591,41.5,28.5,28.5,9,1,1,8,1,1,9,1
123,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.513,51.45,-26.45,26.45,2,5,5,3,1,1,2,7
46,1,0,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.984,26.4,-26.4,26.4,1,9,9,9,9,1,1,9
118,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.399,57.9,2.1,2.1,6,3,4,6,1,1,5,5
4,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.205,41.5,28.5,28.5,6,2,2,5,2,1,6,2
139,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.743,70.2,-20.2,20.2,3,6,5,6,4,5,4,8
50,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.838,70.2,-20.2,20.2,5,2,3,5,4,1,1,9
131,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.138,51.45,-26.45,26.45,1,7,8,4,8,1,2,8
18,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.876,47.85,32.15,32.15,9,1,1,8,1,1,7,1
145,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.235,47.35,-7.35,7.35,6,2,1,7,3,1,5,7
36,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.594,47.85,32.15,32.15,9,1,1,5,1,1,9,1
13,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.655,57.9,2.1,2.1,4,4,4,4,4,4,4,4
20,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.199,47.35,-7.35,7.35,5,3,2,2,2,2,5,4
39,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.625,47.85,32.15,32.15,8,1,1,8,1,1,7,1
86,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.09,51.45,-26.45,26.45,3,4,4,5,6,1,3,7
75,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.604,51.45,-26.45,26.45,1,4,7,6,5,1,1,8
35,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.108,68.95,1.05,1.05,7,1,1,7,1,1,6,2
60,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.955,51.45,-26.45,26.45,3,6,1,5,4,1,3,9
3,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.443,70.2,-20.2,20.2,1,6,5,8,4,1,1,9
30,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.719,41.5,28.5,28.5,9,1,1,7,1,1,9,1
109,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.402,51.45,-26.45,26.45,4,7,4,6,6,5,2,9
47,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.783,70.2,-20.2,20.2,6,2,2,3,2,1,6,5
59,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.609,70.2,-20.2,20.2,2,3,1,5,2,1,2,6
27,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.655,60.5,-10.5,10.5,6,2,1,4,1,1,5,3
149,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.946,57.9,2.1,2.1,4,3,2,4,3,1,3,6
16,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.426,41.5,28.5,28.5,3,2,2,3,3,1,4,5
8,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.355,47.35,-7.35,7.35,4,1,2,3,2,1,6,4
110,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.57,60.5,-10.5,10.5,5,4,3,2,3,1,4,4
95,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.073,60.5,-10.5,10.5,6,1,1,1,7,1,6,4
67,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.216,47.35,-7.35,7.35,6,3,1,1,1,1,7,2
140,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.248,70.2,-20.2,20.2,3,7,8,7,9,1,2,9
19,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.377,68.95,1.05,1.05,6,1,1,5,3,1,8,2
133,1,0,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.141,41.5,28.5,28.5,9,1,1,9,1,1,9,1
70,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.09,51.45,-26.45,26.45,2,4,4,5,6,1,3,9
34,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.355,68.95,1.05,1.05,7,1,1,7,1,1,7,2
22,1,0,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.329,57.9,2.1,2.1,7,1,1,7,1,1,7,3
148,1,0,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.627,68.95,1.05,1.05,3,7,6,5,3,6,4,4
29,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.877,51.45,-26.45,26.45,3,6,5,4,1,1,2,6
7,1,0,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.785,47.85,32.15,32.15,8,1,1,6,1,1,5,1
71,1,0,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.27,70.2,-20.2,20.2,9,5,2,5,5,2,5,5
143,1,0,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.949,60.5,-10.5,10.5,3,3,4,5,2,4,3,4
107,1,0,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.077,47.35,-7.35,7.35,4,6,6,1,4,1,4,7
104,1,0,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.465,51.45,-26.45,26.45,4,7,5,4,6,4,2,6
